SIREN,SIRET,Activité principale de l'établissement,Code postal de l'établissement,Commune de l'établissement,Libellé de la commune de l'établissement à l'étranger,Code commune de l'établissement,Code postal de l'établissement 2,Libellé de la commune de l'établissement 2,Libellé de la commune de l'établissement étranger 2,Code de la commune de l'établissement 2,Dénomination usuelle de l'établissement,Activité principale de l'établissement.1,Dénomination de l'unité légale,Dénomination usuelle de l'unité légale 1,Dénomination usuelle de l'unité légale 2,Dénomination usuelle de l'unité légale 3,Activité principale de l'unité légale,Nomenclature de l'activité principale de l'unité légale,SIRET du siège de l'unité légale,Géolocalisation de l'établissement
430196170,43019617000012,,06220,VALLAURIS,,06155,,,,,,46.19B,EWD,,,,46.19B,NAFRev2,43019617000012.0,"43.561631, 7.060514"
448218198,44821819800019,,71250,BERGESSERIN,,71030,,,,,,01.42Z,GAEC DE LA CROIX,,,,01.42Z,NAFRev2,44821819800019.0,"46.401639, 4.561511"
929374007,92937400700011,,72200,LA FLECHE,,72154,,,,,,68.20B,SCI  TRIIMMO,,,,68.20B,NAFRev2,92937400700011.0,"47.714254, -0.087755"
894928555,89492855500024,,75011,PARIS,,75111,,,,,,46.90Z,CARLO MAGNICO,,,,46.90Z,NAFRev2,89492855500024.0,"48.862951, 2.367903"
841213549,84121354900014,1413ZG,75019,PARIS,,75119,,,,,,74.10Z,NANNA PAUSE SAS,,,,74.10Z,NAFRev2,84121354900014.0,"48.887695, 2.376304"
427657630,42765763000021,,06130,GRASSE,,06069,,,,,,68.20B,SCI  LE HAUT DE ST HILAIRE,,,,68.20B,NAFRev2,42765763000021.0,"43.653711, 6.91614"
822505731,82250573100015,5610CQ,17300,ROCHEFORT,,17299,,,,,EIRL MINGALON PASCAL-L'ATELIER DE LA PIZZA,56.10C,,,,,56.10C,NAFRev2,82250573100015.0,"45.939096, -0.96282"
306640533,30664053300015,,64270,SALIES DE BEARN,,64499,,,,,,93.12Z,STADE SALISIEN TENNIS,,,,93.12Z,NAFRev2,30664053300015.0,"43.476271, -0.938136"
822876843,82287684300019,,33000,BORDEAUX,,33063,,,,,,90.03A,,,,,90.03A,NAFRev2,82287684300019.0,"44.830948, -0.612808"
925200313,92520031300011,,[ND],ISSY-LES-MOULINEAUX,,92040,[ND],,,,[ND],68.20B,[ND],[ND],[ND],[ND],68.20B,NAFRev2,92520031300011.0,"48.823147869, 2.264806255"
490863263,49086326300029,8129BP,97240,LE FRANCOIS,,97210,,,,,,81.29B,,,,,81.29B,NAFRev2,49086326300029.0,"14.6028, -60.873378"
931847743,93184774300016,,[ND],EPAGNY METZ-TESSY,,74112,[ND],,,,[ND],85.51Z,[ND],[ND],[ND],[ND],85.51Z,NAFRev2,93184774300016.0,"45.941493788, 6.092757884"
931279467,93127946700019,,17640,VAUX-SUR-MER,,17461,,,,,,66.30Z,INVEST ROCHELAIS,,,,66.30Z,NAFRev2,93127946700019.0,"45.639723, -1.053698"
914360771,91436077100010,,21200,MARIGNY-LES-REULLEE,,21387,,,,,,68.20B,ROMAIN LIEGEON & EMMANUELLE BROCHOT,,,,68.20B,NAFRev2,91436077100010.0,"47.00926, 4.951779"
890099666,89009966600012,,71500,LOUHANS,,71263,,,,,,68.20B,A VENIR,,,,68.20B,NAFRev2,89009966600012.0,"46.631223, 5.234589"
917519308,91751930800014,7311ZP,[ND],CHAMPIGNY-SUR-MARNE,,94017,[ND],,,,[ND],45.20A,[ND],[ND],[ND],[ND],45.20A,NAFRev2,91751930800014.0,"48.817396568, 2.516989292"
990956666,99095666600012,,69340,FRANCHEVILLE,,69089,,,,,EBC,81.21Z,,,,,81.21Z,NAFRev2,99095666600012.0,"45.74299, 4.772153"
993787522,99378752200016,,[ND],ANNECY,,74010,[ND],,,,[ND],85.51Z,[ND],[ND],[ND],[ND],85.51Z,NAFRev2,99378752200016.0,"45.901643496, 6.118095198"
527688345,52768834500018,4332AA,72610,FYE,,72139,,,,,,43.32A,,,,,43.32A,NAFRev2,52768834500018.0,"48.317917, 0.070693"
889753992,88975399200029,,86320,MAZEROLLES,,86153,,,,,,81.21Z,,,,,81.21Z,NAFRev2,88975399200029.0,"46.401802, 0.700272"
352644926,35264492600037,,37230,FONDETTES,,37109,,,,,,94.12Z,ASS POUR LA PROMOTION DE L OUTILLAGE,,,,94.12Z,NAFRev2,35264492600037.0,"47.408309, 0.622838"
823658323,82365832300014,,06300,NICE,,06088,,,,,,90.01Z,ART DE SCENE,,,,90.01Z,NAFRev2,82365832300014.0,"43.702286, 7.283996"
992630350,99263035000013,,[ND],MONTCARRA,,38250,[ND],,,,[ND],68.31Z,[ND],[ND],[ND],[ND],68.31Z,NAFRev2,99263035000013.0,"45.609324723, 5.399089005"
503320095,50332009500014,,13005,MARSEILLE,,13205,,,,,,90.01Z,,,,,90.01Z,NAFRev2,50332009500014.0,"43.294813, 5.393807"
837783695,83778369500013,4334ZC,06200,NICE,,06088,,,,,,43.34Z,NICE AZUR TRAVAUX,,,,43.34Z,NAFRev2,83778369500013.0,"43.673298, 7.223144"
981522378,98152237800018,,89200,AVALLON,,89025,,,,,,43.99C,TRAVAUX CONSTRUCTION RENOVATION LACROIX,,,,43.99C,NAFRev2,98152237800018.0,"47.488471, 3.906878"
891190241,89119024100028,,84200,CARPENTRAS,,84031,,,,,RENOV HOME DESIGN,43.99C,RENOV HOME DESIGN,,,,43.99C,NAFRev2,89119024100028.0,"44.04608, 5.04093"
925369282,92536928200015,,91700,SAINTE-GENEVIEVE-DES-BOIS,,91549,,,,,,64.20Z,JR INVESTISSEMENTS,,,,64.20Z,NAFRev2,92536928200015.0,"48.648882, 2.332408"
412520637,41252063700023,,22120,YFFINIAC,,22389,,,,,,66.19A,,,,,66.19A,NAFRev2,41252063700023.0,"48.478371, -2.689623"
921323671,92132367100013,,59800,LILLE,,59350,,,,,,71.12B,FAYOLLE ENGINEERING,,,,71.12B,NAFRev2,92132367100013.0,"50.633673, 3.087353"
784354425,78435442500026,,75011,PARIS,,75111,,,,,,93.12Z,FEDERATION FRANCAISE AERO MODELISME,,,,93.12Z,NAFRev2,78435442500026.0,"48.866557, 2.376707"
529707663,52970766300017,,85370,LE LANGON,,85121,,,,,,47.99A,,,,,47.99A,NAFRev2,52970766300017.0,"46.44359, -0.942604"
452295579,45229557900018,,73620,HAUTELUCE,,73132,,,,,,85.51Z,,,,,85.51Z,NAFRev2,45229557900018.0,"45.744144, 6.566148"
900872292,90087229200017,,75008,PARIS,,75108,,,,,,69.10Z,MY LEGAL PARTNER,,,,69.10Z,NAFRev2,90087229200017.0,"48.876002, 2.315837"
395187628,39518762800031,,27200,VERNON,,27681,,,,,,68.20B,SCI BELLEVUE,,,,68.20B,NAFRev2,39518762800031.0,"49.081169, 1.504619"
494161839,49416183900027,,06330,ROQUEFORT-LES-PINS,,06105,,,,,,47.99A,,,,,47.99A,NAFRev2,49416183900027.0,"43.666027, 7.038519"
911714285,91171428500010,,[ND],LA VILLE-DU-BOIS,,91665,[ND],,,,[ND],74.30Z,[ND],[ND],[ND],[ND],74.30Z,NAFRev2,91171428500010.0,"48.661219416, 2.264997188"
942128844,94212884400019,,95200,SARCELLES,,95585,,,,,4KULT,59.20Z,4KULT,,,,59.20Z,NAFRev2,94212884400019.0,"48.972131, 2.37842"
338929698,33892969800011,,32200,GIMONT,,32147,,,,,,41.10D,SCI  LA BASTIDE,,,,41.10D,NAFRev2,33892969800011.0,"43.627323, 0.874608"
914909684,91490968400013,9602BB,83400,HYERES,,83069,,,,,,96.02B,,,,,96.02B,NAFRev2,91490968400013.0,"43.120467, 6.110777"
912195195,91219519500017,,,,L-2138 LUXEMBOURG,,,,,,,68.32B,LE PIERREUX PROPERTIES SARL,,,,68.32B,NAFRev2,91219519500017.0,"49.357754, 6.135386"
789409059,78940905900019,,94800,VILLEJUIF,,94076,,,,,,86.90E,,,,,86.90E,NAFRev2,78940905900019.0,"48.797328, 2.365289"
939842167,93984216700016,,76100,ROUEN,,76540,,,,,OAED SERVICE,43.32A,,,,,43.32A,NAFRev2,93984216700016.0,"49.43213, 1.082427"
509994570,50999457000018,,63840,SAUVESSANGES,,63412,,,,,,01.42Z,,,,,01.42Z,NAFRev2,50999457000018.0,"45.365993, 3.858498"
813405263,81340526300019,5610CQ,49100,ANGERS,,49007,,,,,CHEZ P'TIT ROUX,56.10C,,,,,56.10C,NAFRev2,81340526300019.0,"47.479583, -0.515342"
449418748,44941874800033,,13002,MARSEILLE,,13202,,,,,,74.10Z,,,,,74.10Z,NAFRev2,44941874800033.0,"43.29829, 5.364929"
511737520,51173752000029,,49800,TRELAZE,,49353,,,,,,86.22B,,,,,86.22B,NAFRev2,51173752000029.0,"47.456817, -0.513924"
814504122,81450412200015,,68420,EGUISHEIM,,68078,,,,,,90.01Z,THEATRE ALSACIEN EGUISHEIM,,,,90.01Z,NAFRev2,81450412200015.0,"48.040858, 7.305825"
877538009,87753800900011,,64200,BIARRITZ,,64122,,,,,,68.20A,,,,,68.20A,NAFRev2,87753800900011.0,"43.471928, -1.553742"
919914911,91991491100012,,13480,CABRIES,,13019,,,,,,90.01Z,SEVEN'S BAND,,,,90.01Z,NAFRev2,91991491100012.0,"43.448295, 5.382225"
920625258,92062525800032,,13007,MARSEILLE,,13207,,,,,,86.22C,,,,,86.22C,NAFRev2,92062525800032.0,"43.283915, 5.357523"
504309584,50430958400028,,35510,CESSON-SEVIGNE,,35051,,,,,,71.20B,BERMINGHAM EXPERTISE,CABINET BERMINGHAM EXPERTISE,,,71.20B,NAFRev2,50430958400028.0,"48.099163, -1.560947"
521667071,52166707100026,4321AB,85400,SAINTE-GEMME-LA-PLAINE,,85216,,,,,,43.21A,,,,,43.21A,NAFRev2,52166707100026.0,"46.481682, -1.105647"
525265484,52526548400010,,59000,LILLE,,59350,,,,,,68.20B,SOCIETE CIVILE IMMOBILIERE LA CROISETTE,,,,68.20B,NAFRev2,52526548400010.0,"50.605974, 3.046296"
931631840,93163184000010,,[ND],VARCES-ALLIERES-ET-RISSET,,38524,[ND],,,,[ND],68.20A,[ND],[ND],[ND],[ND],68.20A,NAFRev2,93163184000010.0,"45.091172538, 5.67712745"
924200694,92420069400017,,60800,CREPY-EN-VALOIS,,60176,,,,,,88.99B,COMMUNAUTE PROFESSIONNELLE TERRITORIALE DE SANTE DU VALOIS,,,,88.99B,NAFRev2,92420069400017.0,"49.232337, 2.877716"
814842829,81484282900024,,[ND],QUISSAC,,30210,[ND],,,,[ND],85.51Z,[ND],[ND],[ND],[ND],85.51Z,NAFRev2,81484282900024.0,"43.918337479, 3.997111173"
810257857,81025785700047,9602AB,86410,LHOMMAIZE,,86131,,,,,KELLY COIFFURE ET BIEN-ETRE,96.02A,,,,,96.02A,NAFRev2,81025785700047.0,"46.439644, 0.600765"
988130274,98813027400018,,62740,FOUQUIERES-LES-LENS,,62351,,,,,,56.30Z,SOLAREN,,,,56.30Z,NAFRev2,98813027400018.0,"50.419907, 2.894927"
499477339,49947733900026,,[ND],HERICY,,77226,[ND],,,,[ND],81.21Z,[ND],[ND],[ND],[ND],81.21Z,NAFRev2,49947733900026.0,"48.441915491, 2.788647722"
819733023,81973302300017,,89700,COLLAN,,89112,,,,,,01.61Z,OPUS VINUM,,,,01.61Z,NAFRev2,81973302300017.0,"47.840058, 3.875168"
923278055,92327805500010,,75001,PARIS,,75101,,,,,,64.20Z,SAINT HONORE,,,,64.20Z,NAFRev2,92327805500010.0,"48.866075, 2.329477"
841077993,84107799300027,,69006,LYON,,69386,,,,,,64.20Z,AUBE INVEST,,,,64.20Z,NAFRev2,84107799300027.0,"45.764959, 4.84605"
504635467,50463546700013,,30440,SAINT-MARTIAL,,30283,,,,,,96.02B,,,,,96.02B,NAFRev2,50463546700013.0,"44.03429, 3.741261"
853717296,85371729600026,,93700,DRANCY,,93029,,,,,DISC JOCKEY N.S,93.29Z,,,,,93.29Z,NAFRev2,85371729600026.0,"48.929738, 2.429397"
330412883,33041288300044,,75012,PARIS,,75112,,,,,,56.10A,,,,,56.10A,NAFRev2,33041288300044.0,"48.850201, 2.368817"
383004074,38300407400019,,[ND],CHATEAUDUN,,28088,[ND],,,,[ND],68.20A,[ND],[ND],[ND],[ND],68.20A,NAFRev2,38300407400019.0,"48.076646398, 1.326441029"
993216399,99321639900010,,92380,GARCHES,,92033,,,,,,68.20B,CDS IMMO,,,,68.20B,NAFRev2,99321639900010.0,"48.843136, 2.176263"
947457263,94745726300012,,63160,CHAS,,63096,,,,,,62.01Z,MAVY,,,,62.01Z,NAFRev2,94745726300012.0,"45.750516, 3.300664"
431429414,43142941400029,,78470,SAINT-REMY-LES-CHEVREUSE,,78575,,,,,,68.20B,SCI LES CASSETTES,,,,68.20B,NAFRev2,43142941400029.0,"48.694524, 2.059754"
323766352,32376635200013,,75001,PARIS,,75101,,,,,,94.99Z,CINEDOC,,,,94.99Z,NAFRev2,32376635200013.0,"48.863983, 2.345687"
928830835,92883083500015,,77100,MEAUX,,77284,,,,,,96.09Z,,,,,96.09Z,NAFRev2,92883083500015.0,"48.954374, 2.885425"
784670275,78467027500022,,75016,PARIS,,75116,,,,,,94.99Z,AUMONERIE CATHOLIQUE JANSON-DELACROIX,,,,94.99Z,NAFRev2,78467027500022.0,"48.864285, 2.280355"
842959272,84295927200035,,45170,NEUVILLE-AUX-BOIS,,45224,,,,,,49.32Z,LES TAXIS,,,,49.32Z,NAFRev2,84295927200035.0,"48.075245, 2.054247"
530242692,53024269200016,,97133,SAINT BARTHELEMY,,97701,,,,,GLABTECH,42.22Z,GLABTECH,,,,42.22Z,NAFRev2,53024269200016.0,"17.911061, -62.847246"
982173361,98217336100014,,33120,ARCACHON,,33009,,,,,,46.38A,ARCILIA DETAIL,,,,46.38A,NAFRev2,98217336100014.0,"44.656915, -1.14574"
489856815,48985681500019,,30900,NIMES,,30189,,,,,,68.20B,SCI COMACO,,,,68.20B,NAFRev2,48985681500019.0,"43.814906, 4.347059"
951532753,95153275300013,,34420,PORTIRAGNES,,34209,,,,,,47.11B,CARMIC,,,,47.11B,NAFRev2,95153275300013.0,"43.281917, 3.360303"
440392181,44039218100028,,26800,AMBONIL,,26007,,,,,,01.28Z,LES HERBES DE CHENEVIERE,,,,01.28Z,NAFRev2,44039218100028.0,"44.790109, 4.916759"
879677508,87967750800019,4932ZB,75015,PARIS,,75115,,,,,L L S CAR,49.32Z,,,,,49.32Z,NAFRev2,87967750800019.0,"48.838206, 2.314561"
480941921,48094192100011,,95310,ST OUEN L AUMONE,,95572,,,,,,93.12Z,CLUB BOULISTE,,,,93.12Z,NAFRev2,48094192100011.0,"49.038649, 2.106539"
453463531,45346353100013,,45410,ARTENAY,,45008,,,,,,68.20B,SCI SANHAJA,,,,68.20B,NAFRev2,45346353100013.0,"48.058286, 1.876009"
403186455,40318645500016,1812ZB,94100,SAINT-MAUR-DES-FOSSES,,94068,,,,,,18.12Z,ABEILLE IMPRIM',,,,18.12Z,NAFRev2,40318645500016.0,"48.789765, 2.478208"
993481308,99348130800019,,35500,VITRE,,35360,,,,,DMEO SERVICES +,81.21Z,,,,,81.21Z,NAFRev2,99348130800019.0,"48.110327, -1.190098"
945408821,94540882100011,,67120,MOLSHEIM,,67300,,,,,AC VALET,45.20A,,,,,45.20A,NAFRev2,94540882100011.0,"48.538293, 7.487135"
673740072,67374007200024,,83700,SAINT-RAPHAEL,,83118,,,,,,68.20B,,A.B.C,,,68.20B,NAFRev2,67374007200024.0,"43.42763, 6.766487"
432257582,43225758200028,,75012,PARIS,,75112,,,,,,68.20B,MONOPOLI'S V,,,,68.20B,NAFRev2,43225758200028.0,"48.837769, 2.399916"
493596571,49359657100015,,12140,ESPEYRAC,,12097,,,,,,01.42Z,,,,,01.42Z,NAFRev2,49359657100015.0,"44.630886, 2.528002"
889371985,88937198500017,,59169,GŒULZIN,,59263,,,,,,68.20B,SCI LOUIS,,,,68.20B,NAFRev2,88937198500017.0,"50.317284, 3.0911"
823414644,82341464400026,,06800,CAGNES-SUR-MER,,06027,,,,,,68.31Z,CHEZ SOI IMMO,,,,68.31Z,NAFRev2,82341464400026.0,"43.663842, 7.151313"
798899886,79889988600013,,33127,SAINT-JEAN-D'ILLAC,,33422,,,,,,68.20B,SCI CLEMENTIN,,,,68.20B,NAFRev2,79889988600013.0,"44.802326, -0.791285"
938695285,93869528500016,,[ND],BELLOCQ,,64108,[ND],,,,[ND],96.09Z,[ND],[ND],[ND],[ND],96.09Z,NAFRev2,93869528500016.0,"43.509422664, -0.921614321"
537780637,53778063700048,,76600,LE HAVRE,,76351,,,,,,69.10Z,,,,,69.10Z,NAFRev2,53778063700048.0,"49.491064, 0.109956"
482398302,48239830200018,,95500,GONESSE,,95277,,,,,,70.10Z,TOMY,,,,00.00Z,NAFRev2,48239830200018.0,"48.99638, 2.426656"
489536359,48953635900024,,93320,LES PAVILLONS-SOUS-BOIS,,93057,,,,,,68.20B,SCI BAPTISTOU,BAPTISTOU,,,68.20B,NAFRev2,48953635900024.0,"48.907725, 2.507052"
937528719,93752871900019,,42480,LA FOUILLOUSE,,42097,,,,,TFO TERRASSEMENT FOREZIEN,43.12A,,,,,43.12A,NAFRev2,93752871900019.0,"45.500653, 4.318888"
488511478,48851147800015,,68000,COLMAR,,68066,,,,,,68.20B,ZM SCI,,,,68.20B,NAFRev2,48851147800015.0,"48.064308, 7.35789"
987548609,98754860900013,,45750,SAINT-PRYVE-SAINT-MESMIN,,45298,,,,,,47.81Z,MON P'TIT MARCHE,,,,47.81Z,NAFRev2,98754860900013.0,"47.888397, 1.876574"
950621482,95062148200013,,68390,SAUSHEIM,,68300,,,,,,68.20B,SCI SARAH,,,,68.20B,NAFRev2,95062148200013.0,"47.775229, 7.369477"
985105931,98510593100010,,[ND],ASNIERES-SUR-SEINE,,92004,[ND],,,,[ND],82.11Z,[ND],[ND],[ND],[ND],82.11Z,NAFRev2,98510593100010.0,"48.91591925, 2.287808861"
901845347,90184534700011,,[ND],PLUNERET,,56176,[ND],,,,[ND],74.20Z,[ND],[ND],[ND],[ND],74.20Z,NAFRev2,90184534700011.0,"47.678430059, -2.945824584"
383120490,38312049000016,,44490,LE CROISIC,,44049,,,,,,81.10Z,SYNDICAT DES COPROPRIETAIRES,POUR IMMEUBLE PORT CHARLY,,,81.10Z,NAFRev2,38312049000016.0,"47.2993, -2.519074"
911285773,91128577300014,,95350,SAINT-BRICE-SOUS-FORET,,95539,,,,,,70.22Z,B THE ONE,,,,70.22Z,NAFRev2,91128577300014.0,"48.993025, 2.358559"
350275715,35027571500018,,44360,SAINT-ETIENNE-DE-MONTLUC,,44158,,,,,,68.20A,SCI LES ARCADES,,,,68.20A,NAFRev2,35027571500018.0,"47.246838, -1.765211"
831075916,83107591600013,,67240,BISCHWILLER,,67046,,,,,,56.30Z,BRASSERIE AU LION D'OR,,,,56.30Z,NAFRev2,83107591600013.0,"48.768623, 7.859774"
403302623,40330262300059,,92800,PUTEAUX,,92062,,,,,ALCEDI,62.01Z,ALCEDI,,,,62.01Z,NAFRev2,40330262300059.0,"48.887419, 2.23479"
910497569,91049756900012,,[ND],SIX-FOURS-LES-PLAGES,,83129,[ND],,,,[ND],47.71Z,[ND],[ND],[ND],[ND],47.71Z,NAFRev2,91049756900012.0,"43.086398022, 5.827521189"
489245068,48924506800015,,63800,COURNON-D'AUVERGNE,,63124,,,,,,47.78C,TERRES D'AFRIQUE ET D'ORIENT,TERRES D'AFRIQUE ET D'ORIENT,,,47.78C,NAFRev2,48924506800015.0,"45.7509, 3.160669"
420369167,42036916700010,,18800,FARGES-EN-SEPTAINE,,18092,,,,,,01.11Z,,,,,01.11Z,NAFRev2,42036916700010.0,"47.074165, 2.64971"
306915802,30691580200020,,69003,LYON,,69383,,,,,,41.10D,JEVAL,,,,41.10D,NAFRev2,30691580200020.0,"45.749664, 4.871553"
424022127,42402212700015,,01330,AMBERIEUX-EN-DOMBES,,01005,,,,,,68.20B,,,,,68.20B,NAFRev2,42402212700015.0,"46.000358, 4.903013"
792202905,79220290500016,,94120,FONTENAY-SOUS-BOIS,,94033,,,,,,43.22A,,,,,43.22A,NAFRev2,79220290500016.0,"48.851503, 2.465785"
942750431,94275043100010,,97300,CAYENNE,,97302,,,,,ANNONGLE07,96.02B,,,,,96.02B,NAFRev2,94275043100010.0,"4.90245, -52.326917"
899917934,89991793400015,,75016,PARIS,,75116,,,,,,53.20Z,,,,,53.20Z,NAFRev2,89991793400015.0,"48.849457, 2.271562"
979599693,97959969300012,,75008,PARIS,,75108,,,,,,66.30Z,QOMODO,,,,66.30Z,NAFRev2,97959969300012.0,"48.874953, 2.311103"
520880642,52088064200019,,92000,NANTERRE,,92050,,,,,,41.20A,,,,,41.20A,NAFRev2,52088064200019.0,"48.883606, 2.21497"
793175571,79317557100017,4312BA,49120,CHEMILLE-EN-ANJOU,,49092,,,,,,43.12A,GODET TP TRANSPORTS,,,,43.12A,NAFRev2,79317557100017.0,"47.222325, -0.766778"
443738646,44373864600019,,06390,CONTES,,06048,,,,,,73.20Z,BSL,BSL,,,73.20Z,NAFRev2,44373864600019.0,"43.781022, 7.33539"
505393793,50539379300029,,31400,TOULOUSE,,31555,,,,,,43.99A,SARL MONDOULET ETANCHEITE,,,,43.99A,NAFRev2,50539379300029.0,"43.578742, 1.468107"
518775291,51877529100017,8121ZZ,31100,TOULOUSE,,31555,,,,,,81.21Z,SARL ABEILLE NET,SARL ABEILLE NET,,,81.21Z,NAFRev2,51877529100017.0,"43.570224, 1.421465"
922243894,92224389400024,,33700,MERIGNAC,,33281,,,,,,70.22Z,JF INVEST,,,,70.22Z,NAFRev2,92224389400024.0,"44.832546, -0.635895"
829786326,82978632600019,,22320,CORLAY,,22047,,,,,,68.20B,SCI LES 3 B,,,,68.20B,NAFRev2,82978632600019.0,"48.31598, -3.056751"
898839667,89883966700018,9524ZZ,[ND],MORAINVILLIERS,,78431,[ND],,,,[ND],95.24Z,[ND],[ND],[ND],[ND],95.24Z,NAFRev2,89883966700018.0,"48.933321989, 1.94535877"
984576991,98457699100017,,92230,GENNEVILLIERS,,92036,,,,,,62.01Z,SINGULAR SOLUTIONS,,,,62.01Z,NAFRev2,98457699100017.0,"48.921833, 2.297634"
921416723,92141672300010,,87000,LIMOGES,,87085,,,,,,70.22Z,PHB CONSULTING,,,,70.22Z,NAFRev2,92141672300010.0,"45.832395, 1.239479"
420206179,42020617900020,,69150,DECINES-CHARPIEU,,69275,,,,,,90.03A,,,,,90.03A,NAFRev2,42020617900020.0,"45.763235, 4.966633"
932662810,93266281000013,,[ND],ROCHEFORT,,17299,[ND],,,,[ND],96.02B,[ND],[ND],[ND],[ND],96.02B,NAFRev2,93266281000013.0,"45.942884037, -0.972199199"
380615179,38061517900021,,22300,TREDREZ-LOCQUEMEAU,,22349,,,,,,68.20B,SCI SONIA,,,,68.20B,NAFRev2,38061517900021.0,"48.68988, -3.572543"
389858408,38985840800013,,69100,VILLEURBANNE,,69266,,,,,,81.10Z,SYND COPROPRIETE 7 PAS DES PEUPLIERS,,,,81.10Z,NAFRev2,38985840800013.0,"45.761029, 4.888327"
917846057,91784605700011,,[ND],VELIZY-VILLACOUBLAY,,78640,[ND],,,,[ND],42.11Z,[ND],[ND],[ND],[ND],42.11Z,NAFRev2,91784605700011.0,"48.783876041, 2.19738706"
492833884,49283388400025,,[ND],BILLERE,,64129,[ND],,,,[ND],86.90F,[ND],[ND],[ND],[ND],86.90F,NAFRev2,49283388400025.0,"43.304310752, -0.393139971"
512527003,51252700300010,,94000,CRETEIL,,94028,,,,,,68.31Z,,,,,68.31Z,NAFRev2,51252700300010.0,"48.802827, 2.460253"
800504235,80050423500014,,59600,ELESMES,,59190,,,,,,47.99A,,,,,47.99A,NAFRev2,80050423500014.0,"50.311786, 4.007319"
804304681,80430468100021,,70400,CREVANS-ET-LA-CHAPELLE-LES-GRANGES,,70187,,,,,,93.29Z,,,,,93.29Z,NAFRev2,80430468100021.0,"47.550115, 6.588218"
792549180,79254918000018,,06440,L'ESCARENE,,06057,,,,,,68.20B,SCI PELMA,,,,68.20B,NAFRev2,79254918000018.0,"43.839961, 7.357291"
353179856,35317985600029,,59551,ATTICHES,,59022,,,,,,93.12Z,ASSOCIATION JUDO-CLUB ATTICHES,,,,93.12Z,NAFRev2,35317985600029.0,"50.522224, 3.064267"
917831349,91783134900019,2562BZ,57890,PORCELETTE,,57550,,,,,OLMSCHEID RENAUD,25.62B,,,,,25.62B,NAFRev2,91783134900019.0,"49.15299, 6.662075"
942376666,94237666600015,,91330,YERRES,,91691,,,,,CLEMENCE FOUET,93.11Z,,,,,93.11Z,NAFRev2,94237666600015.0,"48.722965, 2.495211"
981252737,98125273700011,,[ND],RAMBERVILLERS,,88367,[ND],,,,[ND],81.21Z,[ND],[ND],[ND],[ND],81.21Z,NAFRev2,98125273700011.0,"48.346114905, 6.631141695"
830359139,83035913900011,4391BZ,51350,CORMONTREUIL,,51172,,,,,,43.91B,VISIOFACE,,,,43.91B,NAFRev2,83035913900011.0,"49.218132, 4.07044"
491435350,49143535000021,,63110,BEAUMONT,,63032,,,,,,86.90E,,,,,86.90E,NAFRev2,49143535000021.0,"45.750099, 3.085125"
512605908,51260590800023,,41800,VALLEE-DE-RONSARD,,41070,,,,,,86.21Z,,,,,86.21Z,NAFRev2,51260590800023.0,"47.753821, 0.686665"
781263645,78126364500017,,17290,AIGREFEUILLE-D'AUNIS,,17003,,,,,,64.19Z,CAISSE LOCALE DE CREDIT AGRICOLE,,,,64.19Z,NAFRev2,78126364500017.0,"46.115875, -0.93476"
932212525,93221252500012,,78000,VERSAILLES,,78646,,,,,,70.10Z,LE POIDS DU PAPILLON,,,,00.00Z,NAFRev2,93221252500012.0,"48.80709, 2.131347"
915379432,91537943200015,,[ND],TREFFLEAN,,56255,[ND],,,,[ND],71.12B,[ND],[ND],[ND],[ND],71.12B,NAFRev2,91537943200015.0,"47.678258599, -2.622102534"
514670306,51467030600034,,[ND],ROQUEBRUNE-SUR-ARGENS,,83107,[ND],,,,[ND],82.99Z,[ND],[ND],[ND],[ND],82.99Z,NAFRev2,51467030600034.0,"43.428640659, 6.651852793"
824825574,82482557400034,,59400,CAMBRAI,,59122,,,,,,86.90E,,,,,86.90E,NAFRev2,82482557400034.0,"50.173704, 3.231003"
995021144,99502114400010,,06190,ROQUEBRUNE-CAP-MARTIN,,06104,,,,,,55.20Z,INDIVISION BONETTO,,,,55.20Z,NAFRev2,99502114400010.0,"43.756585, 7.476116"
801285461,80128546100035,,44360,VIGNEUX-DE-BRETAGNE,,44217,,,,,,72.19Z,DYCOM,,,,72.19Z,NAFRev2,80128546100035.0,"47.317589, -1.717919"
319398764,31939876400013,,94350,VILLIERS-SUR-MARNE,,94079,,,,,,90.03B,,,,,90.03B,NAFRev2,31939876400013.0,"48.820175, 2.566981"
995038593,99503859300019,,64200,BIARRITZ,,64122,,,,,,68.20B,SIMAPA,,,,68.20B,NAFRev2,99503859300019.0,"43.472232, -1.568247"
891508145,89150814500010,,84490,SAINT-SATURNIN-LES-APT,,84118,,,,,,68.20B,JR-AL,,,,68.20B,NAFRev2,89150814500010.0,"43.937712, 5.351733"
512080599,51208059900016,,67200,STRASBOURG,,67482,,,,,,69.10Z,SCP GOUAZE - FIROBIND,,,,69.10Z,NAFRev2,51208059900016.0,"48.579281, 7.714563"
887508380,88750838000011,,[ND],ABLON-SUR-SEINE,,94001,[ND],,,,[ND],68.31Z,[ND],[ND],[ND],[ND],68.31Z,NAFRev2,88750838000011.0,"48.724658139, 2.421257167"
940521537,94052153700016,,33310,LORMONT,,33249,,,,,,53.20Z,,,,,53.20Z,NAFRev2,94052153700016.0,"44.882802, -0.524384"
